22:49:09.890557,0.0,19.3,50450,42030,1150526464,248504320,890055,273080,6507,6350,162988,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:10.393237,0.5,19.3,50450,42030,1150526464,248504320,890055,273080,6507,6350,162988,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:10.896100,7.4,19.1,50450,42030,1150526464,248504320,890055,273080,6507,6350,162988,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:11.399528,1.0,19.0,50450,42030,1150526464,248504320,890055,273080,6507,6350,162988,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:11.902549,0.0,19.0,50450,42030,1150526464,248504320,890055,273080,6507,6350,162988,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:12.405564,0.5,19.0,50450,42055,1150526464,248680448,890055,273085,6507,6369,163004,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:12.908554,0.0,19.0,50450,42055,1150526464,248680448,890055,273085,6507,6369,163004,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:13.412178,4.1,19.0,50450,42413,1150526464,250408960,890055,274369,6507,6375,163500,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:13.915641,0.5,19.0,50450,42413,1150526464,250408960,890055,274369,6507,6375,163500,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:14.418518,0.5,19.0,50450,42413,1150526464,250408960,890055,274369,6507,6375,163500,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:14.922410,0.0,19.0,50450,42413,1150526464,250408960,890055,274369,6507,6375,163500,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:15.425967,1.0,19.0,50450,42481,1150526464,250777600,890055,274533,6507,6383,163580,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:15.929489,0.5,19.0,50450,42481,1150526464,250777600,890055,274533,6507,6383,163580,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:16.432332,0.0,19.0,50450,42481,1150526464,250777600,890055,274533,6507,6383,163580,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:16.935751,1.0,19.0,50450,42481,1150526464,250777600,890055,274533,6507,6383,163580,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:17.439509,2.5,18.8,50450,42492,1150526464,250830848,890055,274542,6507,6386,163596,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:17.943142,0.0,18.8,50450,42492,1150526464,250830848,890055,274542,6507,6386,163596,84401,84401,640,640,0,0,0,0,14514471,9969340,31573,36112,0,0,0,0
22:49:18.446694,1.0,18.8,50450,42492,1150526464,250830848,890055,274542,6507,6386,163596,84401,84401,640,640,0,0,0,0,14514667,9969524,31575,36114,0,0,0,0
22:49:18.949110,29.6,18.9,50450,42494,1150526464,250896384,890055,274544,6507,6386,163604,84401,84401,640,640,0,0,0,0,14515135,9969808,31577,36117,0,0,0,0
22:49:19.451359,50.0,20.0,50450,42494,1150526464,250896384,890055,274544,6507,6386,163604,84401,84401,640,640,0,0,0,0,14515135,9969808,31577,36117,0,0,0,0
22:49:19.953497,44.2,20.3,50450,42494,1150526464,250896384,890055,274544,6507,6386,163604,84401,84401,640,640,0,0,0,0,14515135,9969808,31577,36117,0,0,0,0
22:49:20.455687,54.5,21.0,50450,42494,1150526464,250896384,890055,274544,6507,6386,163604,84401,84401,640,640,0,0,0,0,14515135,9969808,31577,36117,0,0,0,0
22:49:20.957936,60.8,21.2,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515320,9969965,31579,36119,0,0,0,0
22:49:21.460137,64.0,21.7,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515562,9970017,31580,36120,0,0,0,0
22:49:21.962336,77.3,22.4,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:22.464424,61.3,22.8,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:22.967091,42.6,23.1,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:23.469999,11.9,23.3,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:23.973811,1.5,23.3,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:24.477385,0.0,23.3,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:24.979849,0.5,23.3,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:25.483567,0.5,23.3,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:25.986299,0.5,23.3,50450,42523,1150526464,251097088,890055,274637,6507,6407,163620,84673,84673,642,642,0,0,0,0,14515694,9970217,31582,36122,0,0,0,0
22:49:26.488964,39.0,24.0,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14517878,9974433,31595,36136,0,0,0,0
22:49:26.992104,27.5,24.3,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14517878,9974433,31595,36136,0,0,0,0
22:49:27.494507,0.0,24.3,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14517878,9974433,31595,36136,0,0,0,0
22:49:27.996889,0.5,24.3,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14517878,9974433,31595,36136,0,0,0,0
22:49:28.499156,0.5,24.3,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14517878,9974433,31595,36136,0,0,0,0
22:49:29.002994,6.5,24.5,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14519798,9976511,31604,36144,0,0,0,0
22:49:29.505433,1.5,24.5,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14520062,9978649,31608,36150,0,0,0,0
22:49:30.007715,0.5,24.5,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14520062,9978649,31608,36150,0,0,0,0
22:49:30.510102,0.5,24.5,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14520306,9978817,31610,36152,0,0,0,0
22:49:31.012476,0.0,24.5,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14520518,9979049,31612,36154,0,0,0,0
22:49:31.515109,0.5,24.5,50450,42532,1150526464,251142144,890055,274640,6507,6410,163628,84673,84673,642,642,0,0,0,0,14520730,9985441,31614,36160,0,0,0,0
22:49:32.017994,23.6,25.3,50450,42534,1150526464,251158528,890055,274646,6507,6410,163644,84673,84673,642,642,0,0,0,0,14523789,9990929,31633,36185,0,0,0,0
22:49:32.520508,47.5,26.0,50450,42536,1150526464,251224064,890055,274651,6507,6410,163660,84673,84673,642,642,0,0,0,0,14523789,9990929,31633,36185,0,0,0,0
22:49:33.023652,49.0,26.6,50450,42536,1150526464,251224064,890055,274651,6507,6410,163660,84673,84673,642,642,0,0,0,0,14523789,9990929,31633,36185,0,0,0,0
22:49:33.525975,52.5,27.1,50450,42536,1150526464,251224064,890055,274651,6507,6410,163660,84673,84673,642,642,0,0,0,0,14523789,9990929,31633,36185,0,0,0,0
22:49:34.028424,64.6,27.3,50450,42536,1150526464,251224064,890055,274651,6507,6410,163660,84945,84945,644,644,0,0,0,0,14525148,9991242,31638,36190,0,0,0,0
22:49:34.530833,82.8,28.0,50450,42536,1150526464,251224064,890055,274651,6507,6410,163660,84945,84945,644,644,0,0,0,0,14525148,9991242,31638,36190,0,0,0,0
22:49:35.033947,78.4,28.4,50450,42536,1150526464,251224064,890055,274651,6507,6410,163660,84945,84945,644,644,0,0,0,0,14525422,9991294,31639,36191,0,0,0,0
22:49:35.536248,73.5,28.7,50450,42536,1150526464,251224064,890055,274651,6507,6410,163660,84945,84945,644,644,0,0,0,0,14525422,9991294,31639,36191,0,0,0,0
22:49:36.038698,69.1,29.1,50450,42757,1150526464,252788736,890055,275169,6507,6413,163864,84945,84945,644,644,0,0,0,0,14525422,9991294,31639,36191,0,0,0,0
